order,q0,q1,p0,p1
2757.0,0.002228995249179,0.0037772284888356994,-0.0026680403536493,0.0008355821826245
2758.0,0.0022214589865960006,0.0037710776158196993,-0.0026614355919674,0.0008294919284829998
2759.0,0.002213991118263,0.0037648537434645996,-0.0026548308592886,0.0008234697680726001
2760.0,0.0022065928135789996,0.0037585581657185,-0.0026482254200052,0.0008175173323843
2761.0,0.0021992652259489993,0.0037521922229485,-0.00264161847041,0.0008116362824645
2762.0,0.0021920094924990008,0.0037457573043026,-0.0026350091422811,0.0008058283091431001
2763.0,0.002184826733897001,0.0037392548499303006,-0.0026283965065662,0.0008000951325874202
2764.0,0.0021777180540809996,0.0037326863532384,-0.0026217795771492996,0.0007944385016095899
2765.0,0.0021706845401680006,0.0037260533631644993,-0.0026151573146075,0.0007888601929348501
2766.0,0.0021637272622669996,0.0037193574861563,-0.0026085286300032,0.00078336201016706
2767.0,0.002156847273489,0.0037126003884638,-0.0026018923887565,0.0007779457826937499
2768.0,0.002150045609856,0.0037057837979895003,-0.0025952474144770995,0.0007726133643039911
2769.0,0.002143323290389,0.003698909506346,-0.0025885924928227,0.0007673666317626901
2770.0,0.0021366813170750005,0.0036919793706588003,-0.0025819263753272003,0.0007622074830935502
2771.0,0.002130120675073,0.0036849953153990007,-0.0025752477832699998,0.0007571378357693498
2772.0,0.0021236423328040003,0.0036779593340043,-0.0025685554114711997,0.0007521596246968297
2773.0,0.0021172472421600004,0.0036708734905037997,-0.0025618479320913,0.0007472748001076801
2774.0,0.002110936338748,0.00366373992086,-0.0025551239983599002,0.0007424853251610002
2775.0,0.002104710542233999,0.0036565608344706997,-0.0025483822483057,0.0007377931735485002
2776.0,0.0020985707565529996,0.0036493385152481994,-0.0025416213083504003,0.0007332003268059002
2777.0,0.002092517870356,0.00364207532272382,-0.0025348397969820998,0.0007287087716164999
2778.0,0.0020865527574110004,0.003634773692993319,-0.0025280363281771,0.0007243204968314003
2779.0,0.0020806762770169997,0.0036274361394363513,-0.0025212095148918,0.0007200374904996002
2780.0,0.002074889274418,0.00362006525343578,-0.0025143579724397997,0.000715861736711
2781.0,0.002069192581458,0.003612663704805101,-0.0025074803217007002,0.0007117952122311997
2782.0,0.002063587016928,0.0036052342420804006,-0.0025005751923154003,0.0007078398832749
2783.0,0.002058073387251,0.003597779692674699,-0.0024936412257960997,0.0007039977018561997
2784.0,0.0020526524869610005,0.0035903029628869,-0.0024866770784435005,0.0007002706023489002
2785.0,0.002047325099329,0.0035828070376377,-0.0024796814242074,0.0006966604977263
2786.0,0.0020420919969639994,0.0035752949801085,-0.0024726529574113,0.0006931692759146
2787.0,0.0020369539423789997,0.0035677699312812,-0.0024655903954109,0.0006897987959494003
2788.0,0.002031911688626,0.0035602351090577994,-0.0024584924810183003,0.0006865508840957003
2789.0,0.0020269659798810005,0.0035526938074695,-0.0024513579848853997,0.0006834273300383
2790.0,0.0020221175520380003,0.0035451493955106,-0.0024441857077612,0.0006804298828729006
2791.0,0.0020173671333220005,0.0035376053158669004,-0.0024369744824884,0.0006775602471704
2792.0,0.002012715444805,0.0035300650835349,-0.0024297231760707005,0.0006748200790223001
2793.0,0.0020081632009819996,0.0035225322840723,-0.0024224306913736998,0.0006722109820688001
2794.0,0.002003711110337,0.0035150105718888,-0.0024150959688255,0.0006697345034894998
2795.0,0.0019993598757159997,0.0035075036682049995,-0.0024077179879791,0.0006673921300998
