order,q0,q1,q2,q3,q4,q5,q6,q7,q8,p0,p1,p2,p3,p4,p5,p6,p7,p8
24.0,0.002191906967603,-0.004214589649064,0.0019647866889497,-0.00216231395155,0.0029084544879257003,-0.0010981156555498,0.00017763517303860007,-0.0006529706967490001,0.0011542224944268002,-0.0021346785262897003,0.001616439707902,-0.003840338499477,-0.0031738223609911994,0.0011817922632818,-0.0020332913437624,-0.00042234760784075006,0.0021578815716036997,-0.002270737356888
25.0,-0.002927328692673,-0.004509562552010489,0.00290111986260804,-0.0014546348412501002,0.0024872265250081,-0.00043169356927389997,0.0003083502365258301,-0.0011103185227090001,0.0017908415010399997,-0.0008210647566976599,0.00036538186585669994,-0.0031009777491869998,-0.0036342005255362,0.001870605962809,-0.002279768797505,-0.0003041947350802997,0.0018729061365424,-0.0018438867329369003
26.0,0.0007425104171687,-0.0044740377940483,0.0035293393031133,-0.0006440730731916,0.0019172493962426001,0.00025958955563000003,0.0003804463276723,-0.001505105743677,0.002242841875196,0.00291967423050028,-0.0009176108150536301,-0.0021819737380733,-0.003914575691222,0.0024004794829781996,-0.0022913288744240002,-0.00016153372013891,0.0014920257675114998,-0.0012455656702501001
27.0,0.002140399076472,-0.004071741043213,0.003872099026426,0.0002322772236159999,0.0012274461159773999,0.0009164190249536996,0.0003876434600112999,-0.0017842358609146,0.0024938318809451998,-0.0020743763952593,-0.0021476900343280004,-0.0011582246090190002,-0.003995527703906,0.0027827898234945,-0.002079537945613,-2.4474040872500168e-05,0.0010068127644397003,-0.0005484993243505003
28.0,-0.0028412424695486997,-0.003318868429706,0.003944446850284,0.0011301039910663,0.0004557233530685401,0.0015071836966939003,0.00035391000564820004,-0.0018867559369361998,0.0025582629036086,-0.0008135053922097299,-0.003216642837416,-8.147406137000019e-05,-0.003874338260042,0.00298440756288845,-0.0016881872354276,9.985349429270005e-05,0.0004909534642060002,0.00019836828869500012
29.0,0.0007141385420280001,-0.0023043687037371,0.003732364122486,0.0019834773936299997,-0.00031056484086799995,0.0019803000056938997,0.00029521990156999975,-0.0018527571628633999,0.0024131769381959,0.00284909189472642,-0.004045063698454,0.00094855051373382,-0.0035509134160920997,0.0029697902207263998,-0.0011486902934227002,0.00021816513157980004,2.150815639499976e-05,0.0009483126473857999
30.0,0.002092921841543,-0.0011138949683830001,0.003265771384763,0.0027245437183836003,-0.0010053464710989997,0.0022562128937370003,0.0002136885177729999,-0.0017429431453668,0.0020380556359,-0.0020290672001653,-0.004592834460876,0.0018191686003850994,-0.0030402911133186,0.0027626150178588,-0.0005025631566810001,0.00031976070285690006,-0.0004179968668933,0.0016105085141200001
31.0,-0.0027733869476603,0.00019498781124229029,0.0026114189859905005,0.0033175444023509997,-0.0016317297214329001,0.002292843703644,0.00011824661933300013,-0.0015324896420484998,0.001481145366213,-0.0007899290074582918,-0.004793121514579,0.00249875607835004,-0.0023744433908074,0.00240227512457,0.00018293017048559985,0.0003901012893790701,-0.0008439946906646002,0.0021055051532665
32.0,0.0006996149096356001,0.0015224742724054001,0.0018081133751103,0.0037557318831578,-0.0021816216548881003,0.00211834634302,9.795457059299811e-06,-0.0012008878970947,0.0008126144416914999,0.0027642284870797304,-0.0045844675649998,0.0029959350742983,-0.0015860230218585,0.0018933536730892,0.000849906383711,0.00044040004331990026,-0.0011839060183466,0.0024232916976209998
33.0,0.00201406385709,0.002736115797479,0.0009123569917630001,0.004017446613305999,-0.0025801420272675997,0.0017728863991133,-0.00013384183255270012,-0.0008122141155238003,6.798028383000012e-05,-0.0019821858631311,-0.003996502325123,0.003269444085579,-0.0007079891826994999,0.0012557337047604997,0.0014591499578759004,0.00047708482642719996,-0.0013843492994477,0.0025594793483424
34.0,-0.0027069075615998002,0.0037440613858170007,3.961448152260006e-05,0.004063832962875,-0.0027656174188909997,0.0012724923491134001,-0.0003171384884417002,-0.00041712767657839985,-0.0007010656709833999,-0.0007251812993490198,-0.0031317706001755,0.0032832037526320003,0.00020297518631200005,0.0005568318566993001,0.00195025326760999,0.00047132199809239993,-0.0014849854827313001,0.0024632199949422996
